time/iterations,time/total_timesteps,time/time_elapsed,rollout/ep_len_mean,time/fps,rollout/ep_rew_mean,train/clip_range,train/loss,train/policy_gradient_loss,train/learning_rate,train/entropy_loss,train/approx_kl,train/explained_variance,train/value_loss,train/clip_fraction,train/n_updates
875,1792000,56165,95.03,31,0.8695884600000002,0.2,-0.05217430368065834,-0.036876571063961215,0.000259251,-0.45461980036149424,0.13030663,0.6573742628097534,0.0006833209754404379,0.1982421875,2622
876,1794048,56233,96.59,31,0.88599433,0.2,-0.0690937414765358,-0.04697948231478222,0.000259251,-0.6571015994995832,0.10282721,0.8065439313650131,0.0004677055612773984,0.2615559895833333,2625
877,1796096,56296,97.97,31,0.88426502,0.2,-0.07447637617588043,-0.037835430509100355,0.000259251,-0.5355598277722796,0.09593692,0.814781665802002,0.0005527756632848954,0.1904296875,2628
878,1798144,56357,96.7,31,0.89102174,0.2,-0.06350825726985931,-0.04004922824484917,0.000259251,-0.5719864175965389,0.11143881,0.8269259631633759,0.0005436709532962899,0.22395833333333334,2631
879,1800192,56417,96.74,31,0.88499746,0.2,-0.05346586927771568,-0.03700542074511759,0.000259251,-0.5274116145446897,0.12244128,0.7778676748275757,0.0006164338057412048,0.21305338541666666,2634
880,1802240,56477,92.02,31,0.89927941,0.2,-0.05742015317082405,-0.032717935799155384,0.000259251,-0.44454449880868196,0.13274628,0.7871213406324387,0.0005719127348129405,0.18782552083333334,2637
881,1804288,56536,89.99,31,0.9091547399999999,0.2,-0.04679815098643303,-0.028459014186713222,0.000259251,-0.33753792320688564,0.0877887,0.8123154044151306,0.0004271894476914895,0.13753255208333334,2640
882,1806336,56595,87.65,31,0.92890656,0.2,-0.039959974586963654,-0.02973459193405385,0.000259251,-0.3863915465772152,0.09485634,0.8865391090512276,0.00034406783530963975,0.15380859375,2643
883,1808384,56655,85.56,31,0.9571188299999999,0.2,-0.058997273445129395,-0.02953060486470349,0.000259251,-0.3570602665034433,0.09793137,0.779567763209343,0.0005631470312437159,0.13948567708333334,2646
884,1810432,56713,83.9,31,0.9772895200000002,0.2,-0.048342663794755936,-0.03054342744871974,0.000259251,-0.28263172243411344,0.09570208,0.8080653846263885,0.00048066557398366666,0.12679036458333334,2649
885,1812480,56774,84.26,31,0.9717808400000001,0.2,-0.03410860151052475,-0.023863232102788363,0.000259251,-0.1913830749108456,0.067690976,0.8490833193063736,0.00030040193572252366,0.0869140625,2652
886,1814528,56831,82.3,31,0.9605095700000003,0.2,-0.0604066327214241,-0.03679987989986936,0.000259251,-0.43153774955620366,0.14010498,0.7677879333496094,0.0006486566214031578,0.18131510416666666,2655
887,1816576,56890,81.62,31,0.9416361799999998,0.2,-0.025258639827370644,-0.024526888562832028,0.000259251,-0.26285020013650257,0.1059141,0.8236023634672165,0.0004274408145950777,0.12190755208333333,2658
888,1818624,56963,84.74,31,0.9252815000000002,0.2,-0.05456123873591423,-0.025952651058711734,0.000259251,-0.2713405365745227,0.114252165,0.8051993250846863,0.0005275713888295286,0.12320963541666667,2661
889,1820672,57039,84.03,31,0.93545774,0.2,-0.06059390679001808,-0.03298482046617816,0.000259251,-0.41394776571542025,0.09514511,0.8064427524805069,0.0006203828719056522,0.1708984375,2664
890,1822720,57097,88.37,31,0.9345950199999998,0.2,-0.049229446798563004,-0.025699471560074016,0.000259251,-0.3153755129314959,0.1083959,0.8724638372659683,0.0003857854452083605,0.146484375,2667
891,1824768,57155,90.73,31,0.94535932,0.2,-0.06994330883026123,-0.03764476980237911,0.000259251,-0.5316094622636834,0.13508523,0.9034051895141602,0.00036442425410617335,0.19759114583333334,2670
892,1826816,57211,88.56,31,0.96146997,0.2,-0.03730544447898865,-0.027771233619811635,0.000259251,-0.34325219892586273,0.08625447,0.8850833550095558,0.0003216467138524119,0.14518229166666666,2673
893,1828864,57267,88.07,31,0.9558827399999998,0.2,-0.06228160858154297,-0.031247784655230742,0.000259251,-0.31443432718515396,0.116247654,0.7803497165441513,0.0005943925771134673,0.1396484375,2676
894,1830912,57331,83.36,31,0.9649874299999999,0.2,-0.043872881680727005,-0.027353688521543518,0.000259251,-0.2702972962676237,0.14013037,0.8107909113168716,0.0005171305000051992,0.12239583333333333,2679
895,1832960,57397,80.76,31,0.9721432200000001,0.2,-0.03812539577484131,-0.02396927948575467,0.000259251,-0.22794727771542966,0.085196555,0.805158868432045,0.00042283867439133854,0.1025390625,2682
896,1835008,57455,79.19,31,0.9802939200000002,0.2,-0.04771292582154274,-0.023643845672874402,0.000259251,-0.1673155379636834,0.09704514,0.8266961425542831,0.000402449524547895,0.08186848958333333,2685
897,1837056,57512,77.3,31,0.9769767300000001,0.2,-0.057198163121938705,-0.021959385077934712,0.000259251,-0.19693437668805322,0.08064607,0.7929573804140091,0.000422526508524849,0.09033203125,2688
898,1839104,57574,76.42,31,0.9223174399999999,0.2,-0.04209945350885391,-0.020667783634659525,0.000259251,-0.16182508560207984,0.15643585,0.8030970990657806,0.0004173081756562169,0.08235677083333333,2691
899,1841152,57637,79.1,31,0.90894232,0.2,-0.05616839602589607,-0.005767876185321559,0.000259251,-0.3432218179417153,0.20550007,0.5570200383663177,0.0008900679640646558,0.17268880208333334,2694
900,1843200,57701,81.61,31,0.8927364200000002,0.2,-0.0747789740562439,-0.03233654680661857,0.000259251,-0.37251102024068433,0.1631644,0.626453697681427,0.0007775010377978712,0.18033854166666666,2697
901,1845248,57762,85.43,31,0.88629446,0.2,-0.07071010023355484,-0.03873747717201089,0.000259251,-0.448645639543732,0.1118056,0.7113237679004669,0.0006837800092398538,0.2001953125,2700
902,1847296,57826,89.15,31,0.8952479099999999,0.2,-0.07171502709388733,-0.040152804993946724,0.000259251,-0.45923924290885526,0.116006166,0.7319951951503754,0.0006815734138096256,0.19596354166666666,2703
903,1849344,57886,90.63,31,0.8916548100000001,0.2,-0.09562459588050842,-0.04229168970293055,0.000259251,-0.47509316075593233,0.10763313,0.776480495929718,0.0005899825870680312,0.19222005208333334,2706
904,1851392,57934,91.57,31,0.8853229199999998,0.2,-0.051425304263830185,-0.03498521451062212,0.000259251,-0.44462259486317635,0.13927856,0.806501567363739,0.0005309905562474645,0.18343098958333334,2709
905,1853440,57994,93.13,31,0.88868967,0.2,-0.05157318711280823,-0.03315785131417215,0.000259251,-0.4743791287764907,0.12447885,0.7790320068597794,0.0006080116008888581,0.19596354166666666,2712
906,1855488,58054,93.55,31,0.88575527,0.2,-0.057943858206272125,-0.041847414744552225,0.000259251,-0.5231102416291833,0.115857765,0.7025613784790039,0.0007815638294535651,0.20198567708333334,2715
907,1857536,58115,93.73,31,0.9021813000000001,0.2,-0.05832618102431297,-0.037124698991344,0.000259251,-0.47879369153330725,0.10013358,0.7805426716804504,0.0005745137323174276,0.19498697916666666,2718
908,1859584,58176,94.0,31,0.9112142900000002,0.2,-0.07136359810829163,-0.041925391007680446,0.000259251,-0.4796665844817956,0.11678778,0.6921949684619904,0.0007836665575572018,0.19368489583333334,2721
909,1861632,58237,94.11,31,0.9135390999999999,0.2,-0.05611709505319595,-0.038761210550243654,0.000259251,-0.4514333135448396,0.1025794,0.7804442346096039,0.0005642380686670853,0.18277994791666666,2724
910,1863680,58298,92.34,31,0.9089007600000001,0.2,-0.06373719125986099,-0.037923976846893005,0.000259251,-0.4664911829556028,0.1280115,0.7706761658191681,0.0006565048800742564,0.19222005208333334,2727
911,1865728,58361,93.12,31,0.9020359199999999,0.2,-0.06145442649722099,-0.037960460128185027,0.000259251,-0.46080682178338367,0.13178556,0.7039989829063416,0.0007086393458545596,0.18929036458333334,2730
912,1867776,58422,93.94,31,0.8953584700000001,0.2,-0.06164593622088432,-0.03722597386028307,0.000259251,-0.44051273974279564,0.12282706,0.7559701949357986,0.0006257757553006135,0.19075520833333334,2733
913,1869824,58487,94.21,31,0.8976324300000001,0.2,-0.07582628726959229,-0.037241321202600375,0.000259251,-0.5253079704319438,0.09934416,0.812468484044075,0.0005130027387470667,0.20491536458333334,2736
914,1871872,58554,95.81,31,0.8961308500000001,0.2,-0.04319603368639946,-0.03899985156022012,0.000259251,-0.48119896836578846,0.08338342,0.7935054898262024,0.0005825011254880034,0.18277994791666666,2739
915,1873920,58618,94.99,31,0.9010168199999999,0.2,-0.07890468090772629,-0.04456871764462752,0.000259251,-0.556675740207235,0.10455002,0.7598832547664642,0.0006664540390678061,0.22395833333333334,2742
916,1875968,58680,93.06,31,0.8920251099999998,0.2,-0.06663262844085693,-0.03677723678993061,0.000259251,-0.42488946455220383,0.109340444,0.8027679026126862,0.000570577800317551,0.1728515625,2745
917,1878016,58736,92.47,31,0.8956281100000001,0.2,-0.06080472096800804,-0.03401395824039355,0.000259251,-0.4301226952423652,0.18990517,0.66080042719841,0.0009194911356947463,0.18440755208333334,2748
918,1880064,58806,90.02,31,0.88517194,0.2,-0.07553304731845856,-0.03671845836409678,0.000259251,-0.39207313768565655,0.091181844,0.7401683926582336,0.0006232839494562844,0.15999348958333334,2751
919,1882112,58878,88.38,31,0.87082764,0.2,-0.05684845894575119,-0.031236653099767864,0.000259251,-0.399196772215267,0.115881465,0.7263606190681458,0.0007130353251341148,0.17936197916666666,2754
920,1884160,58947,88.36,31,0.8736041999999999,0.2,-0.06643229722976685,-0.03278169121282796,0.000259251,-0.3835856990578274,0.29658732,0.7692442834377289,0.0005872688458718281,0.166015625,2757
921,1886208,59004,88.45,31,0.87947857,0.2,-0.04717501625418663,-0.03333306380469973,0.000259251,-0.4128192608865599,0.096223116,0.8101658672094345,0.0005289206245227737,0.16064453125,2760
922,1888256,59063,90.24,31,0.8693701000000001,0.2,-0.0377432145178318,-0.03615335957147181,0.000259251,-0.423753520163397,0.106244415,0.764666959643364,0.0006144862210627858,0.17415364583333334,2763
923,1890304,59121,92.74,31,0.88325879,0.2,-0.07607428729534149,-0.04635988916076409,0.000259251,-0.6067863376811147,0.15236072,0.7007147073745728,0.0008525872356888916,0.23551432291666666,2766
924,1892352,59178,93.09,31,0.8871056000000002,0.2,-0.10022493451833725,-0.03484298246136556,0.000259251,-0.4662803482885162,0.14627002,0.6516859233379364,0.0007903661941478882,0.21614583333333334,2769
925,1894400,59241,95.48,31,0.87864375,0.2,-0.06759605556726456,-0.03140933773829602,0.000259251,-0.3742452619286875,0.11380185,0.6830391585826874,0.0007065667418828525,0.16324869791666666,2772
926,1896448,59312,95.83,31,0.87539559,0.2,-0.06775785237550735,-0.037312103454799704,0.000259251,-0.5189612271885077,0.12558806,0.7655542492866516,0.0007354530838104741,0.20345052083333334,2775
927,1898496,59371,94.59,31,0.88898576,0.2,-0.06918611377477646,-0.03749816785178458,0.000259251,-0.39567835892861086,0.10560569,0.7751155197620392,0.0005772205731773283,0.18229166666666666,2778
928,1900544,59433,94.2,31,0.89607142,0.2,-0.05358411744236946,-0.04225861198695687,0.000259251,-0.47007007353628677,0.13009429,0.7940674424171448,0.0005398730322667689,0.20817057291666666,2781
929,1902592,59492,96.0,31,0.90369788,0.2,-0.05541658028960228,-0.035954996691240616,0.000259251,-0.42002244138469297,0.12190965,0.6989830136299133,0.0008056350437376144,0.16878255208333334,2784
930,1904640,59563,93.81,31,0.90533937,0.2,-0.06366731971502304,-0.036464520720376946,0.000259251,-0.44042434310540557,0.13307951,0.7809077054262161,0.0005718021028163397,0.18359375,2787
931,1906688,59630,92.9,31,0.9034899100000001,0.2,-0.04967508465051651,-0.03809941609506495,0.000259251,-0.44730844503889483,0.13793686,0.7859927117824554,0.0006363317279465264,0.19059244791666666,2790
932,1908736,59691,90.91,31,0.8996407400000002,0.2,-0.05428260564804077,-0.034028325258987024,0.000259251,-0.3657565580991407,0.09406476,0.8125698119401932,0.00048222705375640845,0.15706380208333334,2793
933,1910784,59754,89.6,31,0.8936114800000001,0.2,-0.03709736093878746,-0.03180697905675819,0.000259251,-0.3253669956078132,0.12591285,0.8000532239675522,0.000524498410262216,0.14274088541666666,2796
934,1912832,59819,87.86,31,0.88824448,0.2,-0.03314218297600746,-0.03170301188947633,0.000259251,-0.3490786049515009,0.110253155,0.7946608811616898,0.0005487098680229489,0.15836588541666666,2799
935,1914880,59879,87.78,31,0.89426164,0.2,-0.08037325739860535,-0.03494082319472606,0.000259251,-0.4068835387006402,0.12048957,0.713330864906311,0.0007705261868977686,0.17333984375,2802
936,1916928,59939,88.44,31,0.8980669899999999,0.2,-0.06673738360404968,-0.036124621149307735,0.000259251,-0.34770171996206045,0.10448022,0.7789904326200485,0.00060557703439675,0.16878255208333334,2805
937,1918976,60013,89.04,31,0.89621371,0.2,-0.06730631738901138,-0.038207582101070635,0.000259251,-0.33770077318573993,0.1422841,0.7359118163585663,0.0007121842302998024,0.166015625,2808
938,1921024,60080,91.9,31,0.88699308,0.2,-0.06297579407691956,-0.032620187994325534,0.000259251,-0.3953613080084324,0.23483858,0.4978504776954651,0.0009742733091115952,0.19742838541666666,2811
939,1923072,60144,92.86,31,0.86408308,0.2,-0.07874844968318939,-0.03243612561103267,0.000259251,-0.4745834283530712,0.19531609,0.5172205567359924,0.0009659724031128766,0.24283854166666666,2814
940,1925120,60211,91.82,31,0.85975139,0.2,-0.04787140712141991,-0.03500611338919649,0.000259251,-0.48719680588692427,0.22029781,0.5891557335853577,0.000897597716175369,0.24104817708333334,2817
941,1927168,60277,92.52,31,0.86991335,0.2,-0.029358524829149246,-0.035347954738729946,0.000259251,-0.4102672428513567,0.15593408,0.6586638987064362,0.0008383257554669399,0.19270833333333334,2820
942,1929216,60337,91.65,31,0.8708935199999999,0.2,-0.0700182393193245,-0.036414820118807256,0.000259251,-0.38366307349254686,0.12528867,0.6584214270114899,0.0008716979458161708,0.17692057291666666,2823
943,1931264,60397,91.64,31,0.90190975,0.2,-0.0635080486536026,-0.039525995787698776,0.000259251,-0.41194320128609735,0.16502559,0.7533012479543686,0.0006085494439200071,0.19889322916666666,2826
944,1933312,60461,91.2,31,0.9008281000000001,0.2,-0.06836496293544769,-0.041968054768706985,0.000259251,-0.4493008690575759,0.13055705,0.7785246819257736,0.0006648422122452757,0.18619791666666666,2829
945,1935360,60520,91.18,31,0.90368044,0.2,-0.07347501814365387,-0.036032380507094786,0.000259251,-0.4028645516373217,0.12358538,0.8107825964689255,0.0005127621493556944,0.17464192708333334,2832
946,1937408,60582,92.4,31,0.9110978999999999,0.2,-0.06779053062200546,-0.032190457093141354,0.000259251,-0.3566759789052109,0.116621904,0.8088440895080566,0.0005683400384744649,0.15999348958333334,2835
947,1939456,60653,91.5,31,0.8951423599999999,0.2,-0.05376981198787689,-0.03413910394495664,0.000259251,-0.41254450287669897,0.11861843,0.753623440861702,0.0006686839960821089,0.17903645833333334,2838
948,1941504,60712,90.49,31,0.8867628999999999,0.2,-0.06872733682394028,-0.02939881988762257,0.000259251,-0.448655690997839,0.15116465,0.7492791712284088,0.0006594411949360316,0.20963541666666666,2841
949,1943552,60765,90.1,31,0.8845461000000001,0.2,-0.046202559024095535,-0.029194537850950535,0.000259251,-0.3577901942965885,0.12806803,0.7724937051534653,0.0005532259874598822,0.16276041666666666,2844
950,1945600,60832,89.78,31,0.8844779700000001,0.2,-0.06274809688329697,-0.031371163902804255,0.000259251,-0.3670695001880328,0.14853285,0.7937741726636887,0.0005804072338833066,0.17024739583333334,2847
951,1947648,60898,87.57,31,0.88177977,0.2,-0.058263689279556274,-0.03582329877341787,0.000259251,-0.37400778010487556,0.11185673,0.7605281174182892,0.000669198713391476,0.16845703125,2850
952,1949696,60970,87.01,31,0.8797042600000001,0.2,-0.0665983036160469,-0.0304498768139941,0.000259251,-0.31945942218105,0.12902959,0.7589442580938339,0.0006738251286151353,0.15511067708333334,2853
953,1951744,61031,86.45,31,0.8785215800000001,0.2,-0.06106540933251381,-0.029231246803343918,0.000259251,-0.357848288025707,0.11964008,0.8326884657144547,0.0004910493368394478,0.1640625,2856
954,1953792,61094,87.45,31,0.8482393299999998,0.2,-0.05975061655044556,-0.017624809726839885,0.000259251,-0.3641065981549521,0.15069984,0.8176846951246262,0.0005210341937527119,0.16682942708333334,2859
955,1955840,61154,88.36,31,0.85689253,0.2,-0.06081575155258179,-0.026091663302698482,0.000259251,-0.4890723529582222,0.22159322,0.692260205745697,0.0008153620744148308,0.2392578125,2862
956,1957888,61210,89.93,31,0.8632721799999998,0.2,-0.022616060450673103,-0.03620903547077129,0.000259251,-0.39882637187838554,0.116267435,0.7684898525476456,0.0005762501426337016,0.1728515625,2865
957,1959936,61266,93.01,31,0.8719033599999999,0.2,-0.07905752956867218,-0.038029454881325364,0.000259251,-0.47000114278246957,0.13151178,0.8046166002750397,0.0005432076589689435,0.2060546875,2868
958,1961984,61343,94.06,31,0.8790710199999999,0.2,-0.05703279748558998,-0.039982296410016716,0.000259251,-0.5385238944242398,0.13355103,0.8108176440000534,0.000596572842975244,0.20735677083333334,2871
959,1964032,61410,98.79,31,0.9062977699999998,0.2,-0.052090976387262344,-0.03682854824971097,0.000259251,-0.5008668756733338,0.13058558,0.741414487361908,0.0007017703025364123,0.20491536458333334,2874
960,1966080,61475,98.91,31,0.9083295599999999,0.2,-0.060031067579984665,-0.043212983766958736,0.000259251,-0.6057320507243276,0.121604964,0.7500053495168686,0.0007757958231498682,0.22607421875,2877
961,1968128,61537,95.9,31,0.91220462,0.2,-0.03561505675315857,-0.03627780528040603,0.000259251,-0.4383342390259107,0.12825054,0.7799261063337326,0.0006041329265826789,0.18538411458333334,2880
962,1970176,61611,92.12,31,0.9062527899999998,0.2,-0.05530824139714241,-0.035260680626379326,0.000259251,-0.34183776394153637,0.12097494,0.7498059272766113,0.0006307375570031581,0.15169270833333334,2883
963,1972224,61675,89.36,31,0.9061445499999999,0.2,-0.05127110332250595,-0.0301013066394565,0.000259251,-0.3178265088548263,0.11458473,0.7597244679927826,0.000666903425099008,0.13948567708333334,2886
