time/iterations,time/total_timesteps,time/time_elapsed,rollout/ep_rew_mean,rollout/ep_len_mean,time/fps,train/loss,train/clip_range,train/n_updates,train/explained_variance,train/approx_kl,train/policy_gradient_loss,train/value_loss,train/entropy_loss,train/learning_rate,train/clip_fraction
637,1304576,42197,0.7108051700000001,176.06,30,-0.08457162231206894,0.2,6360,0.7362402081489563,1.4011868,-0.08205481029872316,0.0023892112743851613,-0.47899065967649224,0.0003,0.560888671875
638,1306624,42255,0.7212093900000001,168.0,30,-0.09389492124319077,0.2,6370,0.7640155553817749,1.4658248,-0.08602127457561437,0.002105561330245109,-0.5009576896205544,0.0003,0.57626953125
639,1308672,42321,0.7216172700000001,165.87,30,-0.1156160905957222,0.2,6380,0.7773394733667374,2.0284123,-0.08636218032916076,0.002105198243589257,-0.41573752453550694,0.0003,0.528466796875
640,1310720,42402,0.71285672,159.29,30,-0.09329903870820999,0.2,6390,0.7330826222896576,1.8619931,-0.078363717981847,0.0028877093031042023,-0.4746971373446286,0.0003,0.565380859375
641,1312768,42459,0.6945140500000002,154.2,30,-0.10242830961942673,0.2,6400,0.6599183678627014,1.3473309,-0.08446311792649794,0.0035379126227780945,-0.47779305120930077,0.0003,0.56318359375
642,1314816,42529,0.68325896,147.09,30,-0.1251642107963562,0.2,6410,0.6832909286022186,1.3946095,-0.08657484476570972,0.002817955572027131,-0.44808201203122733,0.0003,0.54892578125
643,1316864,42590,0.68798185,144.92,30,-0.11283303797245026,0.2,6420,0.6349031627178192,1.4184319,-0.08218158485251478,0.0027843359697726556,-0.44278947794809936,0.0003,0.54609375
644,1318912,42653,0.6871619899999999,147.21,30,-0.10791333764791489,0.2,6430,0.7044907510280609,1.3661695,-0.08360869457828812,0.002422530922558508,-0.4885020603425801,0.0003,0.54375
645,1320960,42724,0.6661968599999999,144.6,30,-0.10937808454036713,0.2,6440,0.8103598952293396,1.4386966,-0.08924165705102496,0.0019180976176357944,-0.5628415942192078,0.0003,0.603662109375
646,1323008,42789,0.6820094600000001,150.69,30,-0.09601499140262604,0.2,6450,0.7140800058841705,1.2614408,-0.08027061826433055,0.003190706810710253,-0.5251846855506301,0.0003,0.568603515625
647,1325056,42851,0.6701641300000002,148.76,30,-0.11097810417413712,0.2,6460,0.6465138792991638,1.3181196,-0.09392449106671848,0.0023457855302694954,-0.5438889720477164,0.0003,0.580712890625
648,1327104,42912,0.67348819,152.48,30,-0.12026949226856232,0.2,6470,0.6046224534511566,1.3150892,-0.09358662154700141,0.003109107218188001,-0.4968973843380809,0.0003,0.5728515625
649,1329152,42972,0.6669471700000001,155.55,30,-0.1040080264210701,0.2,6480,0.7006703019142151,1.7335978,-0.08845133119612,0.0025780118608963675,-0.5589643156155943,0.0003,0.591796875
650,1331200,43037,0.67968109,161.3,30,-0.10351971536874771,0.2,6490,0.6829716563224792,1.6566563,-0.08222747104009613,0.0028798838098737178,-0.5873412108048797,0.0003,0.57998046875
651,1333248,43098,0.7059183099999999,169.78,30,-0.10091634094715118,0.2,6500,0.7011805474758148,1.5361545,-0.08907677587121725,0.0024906745804400996,-0.5364731015637517,0.0003,0.583984375
652,1335296,43164,0.7049131700000001,173.96,30,-0.12846316397190094,0.2,6510,0.8181504309177399,1.2379246,-0.09677775442833081,0.001665202788899478,-0.6141437862999737,0.0003,0.61435546875
653,1337344,43225,0.7194794600000002,176.7,30,-0.10618326812982559,0.2,6520,0.7837534695863724,1.0379901,-0.09805995105998591,0.0019222532693675021,-0.684849532879889,0.0003,0.636962890625
654,1339392,43296,0.6889710900000001,169.54,30,-0.11117305606603622,0.2,6530,0.7716643363237381,1.3930035,-0.08679676078609191,0.0023501996125560253,-0.5507313348352909,0.0003,0.57666015625
655,1341440,43356,0.6830519899999998,173.42,30,-0.11156724393367767,0.2,6540,0.6365756094455719,1.3986427,-0.09144904199638404,0.003303869215233135,-0.5711380501277745,0.0003,0.594287109375
656,1343488,43416,0.6943455700000001,185.15,30,-0.0975579097867012,0.2,6550,0.6921099424362183,1.3716515,-0.08769122221856378,0.002405664924663142,-0.5157474996522069,0.0003,0.566796875
657,1345536,43479,0.6911054900000001,190.56,30,-0.11879108101129532,0.2,6560,0.817622184753418,1.1287568,-0.0912688271375373,0.0014335620267047489,-0.6904917743988335,0.0003,0.632373046875
658,1347584,43549,0.7148744600000001,196.55,30,-0.09833910316228867,0.2,6570,0.7495514750480652,1.4212918,-0.09048066629911773,0.00196616332832491,-0.6586771190166474,0.0003,0.6177734375
659,1349632,43619,0.7102140800000001,197.87,30,-0.12508219480514526,0.2,6580,0.8125994801521301,1.2525322,-0.09014399155275896,0.0015706256517660222,-0.583529916871339,0.0003,0.59970703125
660,1351680,43681,0.7076197599999999,200.07,30,-0.10642755776643753,0.2,6590,0.7708646953105927,1.3129685,-0.08858361294551287,0.0021718598378356545,-0.5505881322547793,0.0003,0.593798828125
661,1353728,43741,0.70282001,195.86,30,-0.10462459921836853,0.2,6600,0.8530535101890564,1.5588679,-0.0883908229181543,0.0014542347384121968,-0.48165597543120386,0.0003,0.5705078125
662,1355776,43798,0.6947541799999999,191.36,30,-0.10274709761142731,0.2,6610,0.8178904801607132,1.4126242,-0.08617861958628055,0.0016689022093487437,-0.5444897152483463,0.0003,0.583740234375
663,1357824,43857,0.69197526,191.33,30,-0.09566143900156021,0.2,6620,0.7930480092763901,1.3658075,-0.0848961203941144,0.0022819388532298035,-0.49948212476447224,0.0003,0.56220703125
664,1359872,43915,0.71916915,202.54,30,-0.10584978759288788,0.2,6630,0.6954480111598969,1.5193893,-0.0850680285540875,0.002349348810457741,-0.5203391656279563,0.0003,0.575341796875
665,1361920,43979,0.7289576199999998,205.76,30,-0.13132545351982117,0.2,6640,0.8312011659145355,1.5328381,-0.0983203532639891,0.0015261133343301482,-0.6728515314869583,0.0003,0.65078125
666,1363968,44041,0.72134235,199.7,30,-0.09254899621009827,0.2,6650,0.81000617146492,2.4727721,-0.0901864462706726,0.0018374283239609213,-0.5654584099538624,0.0003,0.6052734375
667,1366016,44105,0.72927742,205.2,30,-0.11716102808713913,0.2,6660,0.8319239765405655,1.4154854,-0.09402398878883104,0.0015967691031619324,-0.6504948408342898,0.0003,0.630126953125
668,1368064,44160,0.74015434,208.02,30,-0.11955585330724716,0.2,6670,0.8097962588071823,1.3737302,-0.08898283531307243,0.0015240010694469674,-0.6497078018262983,0.0003,0.6240234375
669,1370112,44226,0.75575215,213.89,30,-0.14270329475402832,0.2,6680,0.7872117906808853,1.597213,-0.10031043981725815,0.001729054805218766,-0.5704958307556808,0.0003,0.621533203125
670,1372160,44285,0.75236062,213.54,30,-0.127351313829422,0.2,6690,0.8189702928066254,1.4484789,-0.09530113719520159,0.0014607491653805481,-0.6171886082738638,0.0003,0.623095703125
671,1374208,44344,0.75576543,216.88,30,-0.10676304250955582,0.2,6700,0.8098729699850082,1.3864954,-0.09384863359300652,0.0017405640568540549,-0.5646001962944865,0.0003,0.59501953125
672,1376256,44417,0.7522411299999999,220.68,30,-0.11426455527544022,0.2,6710,0.7750522643327713,1.4220779,-0.09588219534198288,0.001694839228912315,-0.6211004715412856,0.0003,0.63076171875
673,1378304,44480,0.73427725,223.48,30,-0.11279579997062683,0.2,6720,0.8155994564294815,1.5615053,-0.09225164964736905,0.0013957547718746355,-0.6057553486898541,0.0003,0.624560546875
674,1380352,44549,0.7372865799999999,226.33,30,-0.08675611764192581,0.2,6730,0.7156566381454468,1.4289372,-0.08629864441463724,0.0022358568932759225,-0.5552334744483233,0.0003,0.600537109375
675,1382400,44608,0.7358848599999999,225.7,30,-0.1264878511428833,0.2,6740,0.7755903452634811,1.456774,-0.08784406264603603,0.0018557629438873847,-0.5705065740272403,0.0003,0.60126953125
676,1384448,44680,0.71898528,220.55,30,-0.099034383893013,0.2,6750,0.8316810876131058,1.6863476,-0.09295602742931805,0.0015274104440322843,-0.550041773263365,0.0003,0.598779296875
677,1386496,44757,0.7093298000000001,206.13,30,-0.11084859818220139,0.2,6760,0.7831258624792099,1.3942767,-0.08713889156060758,0.001967617674927169,-0.5632888219319284,0.0003,0.590576171875
678,1388544,44820,0.7059720699999998,204.07,30,-0.08110207319259644,0.2,6770,0.7516281008720398,1.3143954,-0.08403894617513288,0.002119773576487205,-0.5523889825679362,0.0003,0.592626953125
679,1390592,44883,0.70162286,200.16,30,-0.11623487621545792,0.2,6780,0.7470690608024597,1.6567557,-0.09202008733409457,0.0018136085782316513,-0.5513392633758485,0.0003,0.58916015625
680,1392640,44959,0.7046455699999999,201.48,30,-0.12409526109695435,0.2,6790,0.8033081889152527,1.2905006,-0.09434254099614918,0.001607767666610016,-0.5436770567670465,0.0003,0.599072265625
681,1394688,45013,0.6900371200000001,190.77,30,-0.12495806813240051,0.2,6800,0.6704280078411102,1.5542794,-0.09026939828472677,0.0019799285611952653,-0.5468289162963629,0.0003,0.61005859375
682,1396736,45073,0.7028787299999999,193.02,30,-0.1384347379207611,0.2,6810,0.71122607588768,1.2638677,-0.08696816602605395,0.002013372670990066,-0.48015206716954706,0.0003,0.553515625
683,1398784,45135,0.7061181800000002,191.28,30,-0.10935192555189133,0.2,6820,0.8091997504234314,1.306534,-0.08675428006681614,0.0013919787927079597,-0.5333991099148989,0.0003,0.582177734375
684,1400832,45193,0.70227978,187.72,30,-0.08400794863700867,0.2,6830,0.7262102663516998,1.2080736,-0.07835842315107584,0.0021874656984437026,-0.46227987930178643,0.0003,0.5453125
685,1402880,45255,0.7211755899999999,194.75,30,-0.1089242622256279,0.2,6840,0.7995155155658722,1.3943529,-0.08693200900452211,0.0016941652464083745,-0.4820244248956442,0.0003,0.55205078125
686,1404928,45318,0.7227023599999999,198.29,31,-0.09555970132350922,0.2,6850,0.8565854579210281,1.4438233,-0.08656561507377773,0.00133984522180981,-0.503110671788454,0.0003,0.563037109375
687,1406976,45379,0.7381815499999999,201.48,31,-0.10410474985837936,0.2,6860,0.854401171207428,1.2997996,-0.08354816577339079,0.0019199101023332332,-0.5815563857555389,0.0003,0.556005859375
688,1409024,45445,0.74370944,200.31,31,-0.10335993766784668,0.2,6870,0.8301225006580353,1.3931531,-0.08839429145446047,0.0015829144185772748,-0.5136525445617736,0.0003,0.5619140625
689,1411072,45507,0.74201314,206.09,31,-0.11385449767112732,0.2,6880,0.8715407997369766,1.2049925,-0.09446630618767812,0.0016137479751705541,-0.5867097918875516,0.0003,0.59697265625
690,1413120,45572,0.7437155400000001,203.14,31,-0.0946272611618042,0.2,6890,0.8509731739759445,1.3886428,-0.08564664419391192,0.0013524203544875491,-0.5602924486622214,0.0003,0.57685546875
691,1415168,45636,0.7407446799999999,204.76,31,-0.12454526126384735,0.2,6900,0.6588353514671326,1.6001334,-0.08815479431650601,0.0016018847931263736,-0.5244250435382127,0.0003,0.59189453125
692,1417216,45703,0.7159730999999999,196.06,31,-0.10689005255699158,0.2,6910,0.7557198405265808,1.3271816,-0.08447137848706916,0.002071419542335207,-0.596547557786107,0.0003,0.59638671875
693,1419264,45765,0.73211629,199.91,31,-0.12005933374166489,0.2,6920,0.7143688201904297,1.6312038,-0.08590622404008172,0.0022370529757608894,-0.5357303338125348,0.0003,0.594775390625
694,1421312,45832,0.7233545099999997,200.3,31,-0.12244287878274918,0.2,6930,0.7802291363477707,1.3810608,-0.09114823219133542,0.0013226215860413504,-0.5150050267577171,0.0003,0.5857421875
695,1423360,45901,0.71546486,191.1,31,-0.12024882435798645,0.2,6940,0.7901868373155594,1.6364939,-0.09148533123370725,0.0015623123652403592,-0.5064493448473513,0.0003,0.592431640625
696,1425408,45966,0.68477905,184.9,31,-0.11997580528259277,0.2,6950,0.7291233837604523,1.298653,-0.0874006028927397,0.0023389345602481625,-0.5081875501200557,0.0003,0.574072265625
697,1427456,46026,0.6759210199999999,182.62,31,-0.11672911792993546,0.2,6960,0.7074500620365143,2.3301501,-0.08602781922090799,0.0024816496304993054,-0.5234420617111027,0.0003,0.58212890625
698,1429504,46084,0.6752183299999999,175.49,31,-0.10755162686109543,0.2,6970,0.8125582933425903,1.4636227,-0.09026883322512731,0.001341309912095312,-0.5985629299655557,0.0003,0.60302734375
699,1431552,46143,0.6914949200000001,178.24,31,-0.10287071019411087,0.2,6980,0.8086310178041458,1.2420018,-0.09494577880832367,0.0016626416218059603,-0.553806212451309,0.0003,0.6068359375
700,1433600,46209,0.6889694900000001,170.97,31,-0.11338021606206894,0.2,6990,0.7883172482252121,1.5846276,-0.0897589603002416,0.001886566238863452,-0.5146969760768115,0.0003,0.57802734375
701,1435648,46270,0.69662181,173.18,31,-0.0973876416683197,0.2,7000,0.7192308604717255,1.4132359,-0.0945972017274471,0.0024083830820018194,-0.4680419834330678,0.0003,0.575
702,1437696,46334,0.6898604300000001,167.82,31,-0.10455065965652466,0.2,7010,0.7570993155241013,1.2881083,-0.09323057950532529,0.0018571386737676221,-0.5325205693952739,0.0003,0.596728515625
703,1439744,46396,0.70910078,173.15,31,-0.10791389644145966,0.2,7020,0.7711087018251419,1.4054728,-0.08925501760095358,0.001956312769470969,-0.4585783608257771,0.0003,0.536865234375
704,1441792,46462,0.7147653899999998,178.39,31,-0.10744456946849823,0.2,7030,0.8552730828523636,1.5695679,-0.09267819173983298,0.0011691719917507725,-0.5721518053673208,0.0003,0.60947265625
705,1443840,46521,0.7228787800000002,177.82,31,-0.11517051607370377,0.2,7040,0.7788306027650833,1.8380673,-0.0860217500012368,0.002147801493629231,-0.5309095168486238,0.0003,0.573291015625
706,1445888,46586,0.70834697,170.22,31,-0.09893890470266342,0.2,7050,0.7836911380290985,3.077415,-0.08664490903320257,0.0018303916665900033,-0.4775613958016038,0.0003,0.559619140625
707,1447936,46647,0.6907692200000001,162.47,31,-0.09726929664611816,0.2,7060,0.794877365231514,1.5080476,-0.08597391982330009,0.0021891834301641213,-0.4473747774958611,0.0003,0.5462890625
708,1449984,46713,0.6943491500000001,162.81,31,-0.09913676977157593,0.2,7070,0.75687675178051,1.7482815,-0.08747391557553783,0.0024236245360953037,-0.46954524908214806,0.0003,0.562060546875
709,1452032,46779,0.6932778399999998,158.83,31,-0.1072697713971138,0.2,7080,0.6898674368858337,1.789855,-0.08577304600039497,0.0022681615251713082,-0.4186720373108983,0.0003,0.5638671875
710,1454080,46838,0.65814243,154.41,31,-0.11748993396759033,0.2,7090,0.5681890845298767,1.7586576,-0.083587498991983,0.002849081479507731,-0.4077612115070224,0.0003,0.541650390625
711,1456128,46899,0.6531900999999999,150.89,31,-0.09330475330352783,0.2,7100,0.5712216198444366,1.8392487,-0.08255759994499386,0.0025353483753860926,-0.436986254574731,0.0003,0.565185546875
712,1458176,46956,0.64832186,153.66,31,-0.11851092427968979,0.2,7110,0.6453782021999359,1.5613203,-0.08539051415864378,0.0020837731746723874,-0.43672978663817047,0.0003,0.560400390625
713,1460224,47015,0.6324496599999999,152.65,31,-0.08679188042879105,0.2,7120,0.6680818796157837,1.5115426,-0.08079479823063593,0.002472758394651464,-0.4562772802077234,0.0003,0.547021484375
714,1462272,47078,0.6195512000000001,150.34,31,-0.0964590311050415,0.2,7130,0.685286819934845,1.4542192,-0.08780405533034355,0.0025685909604362678,-0.45730659356340764,0.0003,0.5595703125
715,1464320,47141,0.6083190599999999,153.05,31,-0.1153222844004631,0.2,7140,0.5604482293128967,1.7169673,-0.0856047098437557,0.0033574831748410363,-0.3923688389360905,0.0003,0.52744140625
716,1466368,47208,0.58083784,149.48,31,-0.109613336622715,0.2,7150,0.6525610983371735,1.6449112,-0.08538557416759432,0.002834067220101133,-0.5672552905045449,0.0003,0.598095703125
717,1468416,47280,0.60063422,149.83,31,-0.10115297883749008,0.2,7160,0.7485731542110443,1.426889,-0.08625081286591012,0.002432632118507172,-0.5088255361653864,0.0003,0.559375
718,1470464,47348,0.58823367,142.94,31,-0.11923347413539886,0.2,7170,0.6983343660831451,1.5006247,-0.08008888344920706,0.0029144981501303844,-0.4306957114953548,0.0003,0.535302734375
719,1472512,47410,0.60150031,140.72,31,-0.11632003635168076,0.2,7180,0.6311607956886292,1.7579865,-0.0825441924156621,0.0032918213568336797,-0.4780476285144687,0.0003,0.553564453125
720,1474560,47475,0.6235937899999999,148.56,31,-0.10337231308221817,0.2,7190,0.5773914754390717,1.5371733,-0.0882641872682143,0.0030400870120502075,-0.4920885358005762,0.0003,0.56884765625
721,1476608,47548,0.62709071,147.47,31,-0.13164329528808594,0.2,7200,0.7434632480144501,1.4799621,-0.09308488300011959,0.001756703975297569,-0.5827658322639764,0.0003,0.601171875
722,1478656,47603,0.6774484400000002,158.7,31,-0.1186176985502243,0.2,7210,0.7356702387332916,1.4792216,-0.09123718038317748,0.001975405070697889,-0.49715597415342927,0.0003,0.565625
723,1480704,47662,0.70153536,160.85,31,-0.12332087755203247,0.2,7220,0.7553582936525345,1.7636845,-0.09065371169708669,0.0019127964213112136,-0.5052154215984046,0.0003,0.576708984375
724,1482752,47725,0.72385439,164.36,31,-0.11409148573875427,0.2,7230,0.700230211019516,1.6208584,-0.08954241468454711,0.0021890194626394076,-0.4376459729857743,0.0003,0.547216796875
725,1484800,47801,0.72864848,168.03,31,-0.08686093986034393,0.2,7240,0.7289749979972839,1.6982956,-0.08892282202432397,0.0022551730224222412,-0.4392265634145588,0.0003,0.55126953125
726,1486848,47865,0.7471087900000001,172.27,31,-0.11759816855192184,0.2,7250,0.7667714208364487,1.4928519,-0.08228148889611475,0.0019279710815681029,-0.47869134722277523,0.0003,0.562060546875
727,1488896,47924,0.78101122,180.52,31,-0.10100340098142624,0.2,7260,0.7107073366641998,1.6329622,-0.08724295053980313,0.002158615496227867,-0.3879037174861878,0.0003,0.5294921875
728,1490944,47990,0.7735988399999999,182.82,31,-0.10551048070192337,0.2,7270,0.80162413418293,1.7111603,-0.09148743114783428,0.0016089139935502317,-0.48023908846080304,0.0003,0.57607421875
729,1492992,48057,0.7462669400000002,174.21,31,-0.13201168179512024,0.2,7280,0.7116896510124207,1.4380469,-0.09206874730298295,0.002133576441156038,-0.4308387488126755,0.0003,0.560498046875
730,1495040,48120,0.7464070700000001,174.51,31,-0.08002404868602753,0.2,7290,0.6686372756958008,1.607269,-0.08091270762961358,0.002630315137503203,-0.4123442364856601,0.0003,0.53056640625
731,1497088,48182,0.7274607800000001,169.28,31,-0.11211026459932327,0.2,7300,0.7432006895542145,1.8400528,-0.08952553395356518,0.0023085984224962886,-0.47590393768623473,0.0003,0.56083984375
732,1499136,48247,0.72035603,166.97,31,-0.09488034248352051,0.2,7310,0.7515506595373154,1.7297859,-0.08642488275654614,0.0023334118130151184,-0.43179987077601256,0.0003,0.543115234375
733,1501184,48317,0.71905269,163.6,31,-0.0930333286523819,0.2,7320,0.7584890425205231,1.4705057,-0.08522193475801032,0.0023562853875773726,-0.42932702144607904,0.0003,0.5345703125
734,1503232,48378,0.67308542,150.79,31,-0.11351700127124786,0.2,7330,0.7217845618724823,1.3171976,-0.08487728000618518,0.002700947452831315,-0.46128043737262486,0.0003,0.552294921875
